Id Ind;ID Kawak;Nombre del indicador;Unidad;Proceso/Subproceso;Descripción del indicador;Linea_Estrategica;Objetivo_Estrategico;Tipo de Indicador;Clasificación;Frecuencia;Fecha Desde;Fecha Hasta;Tipo de variables;Series;Sentido;Formula;Variable 1;Unidad V1;Fuente V1;Variable 2;Unidad V2;Fuente V2;Variable 3;Unidad V3;Fuente V3;Responsable del calculo;Responsable del analisis;Deficiente;Alerta;Satisfactorio;Sobresaliente;Meta Frecuencia;Semestre_1;Semestre_2;Deficiente <= Serie;Alerta Serie;Satisfactorio Serie;Sobresaliente >= Serie;Modificado;Creado;Creado por;Usuario_Aprobador;Fecha_Aprobación;Estado_aprobacion;Año;Estado_Indicador;PDI;CNA/SNIES;Desempeño del proceso;Decisiones Proceso;SubClasificación;Estado;Clasificación_ CNA;Formato_Evidencia;Nombre_Evidencia;Meta 1 Semestre Serie;Meta 2 Semestre Serie;Meta Anual Series;Tipo_Kawak;Factor_CNA;Caracteristica;Proyecto_Asociado;Tipo de elemento;Ruta de acceso
218;218;Consumo de Energía Eléctrica kWh Mensual;Gerencia de planeación y gestión;Gestión Ambiental;Consumo de Energía Eléctrica kWh Mensual;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Mensual;1/01/2023;;Multiserie;Campus Bogotá- City campus- Sede Posgrado Cl 85- Campus Medellín- Sede Bienestar-Consultorio Psicologia;Negativo;kWh de Energía Eléctrica;kWh de Energía Eléctrica;kWh;;;;;;-;;Líder Sistema de Gestión Ambiental;Líder Sistema de Gestión Ambiental;176000;174000;172000;170000;172000;172000;172000;"Campus Bogotá : 80000
City Campus : 80000
Sede Posgrado-Calle 85 : 7000
Campus-Medellin : 28000
Sede Bienestar Medellin : 7000
Consultorio Psicologia Medellin : 4000";"Campus Bogotá : 78000
City Campus : 78000
Sede Posgrado-Calle 85 : 6000
Campus-Medellin : 26000
Sede Bienestar Medellin : 6000
Consultorio Psicologia Medellin : 3000";Campus Bogotá : 76000 City Campus : 76000 Sede Posgrado-Calle 85 : 5000 Campus-Medellin : 24000 Sede Bienestar Medellin : 5000 Consultorio Psicologia Medellin : 2000;Campus Bogotá : 74000 City Campus : 74000 Sede Posgrado-Calle 85 : 4000 Campus-Medellin : 22000 Sede Bienestar Medellin : 4000 Consultorio Psicologia Medellin : 1000;15/10/2025 22:24;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
219;219;Disminución del Consumo de Energía Eléctrica per Cápita;Gerencia de planeación y gestión;Gestión Ambiental;Disminución del Consumo de Energía Eléctrica per Cápita;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Semestral;1/07/2021;;Multiserie;Sede;Positivo;"(((Total kWh de Energía Eléctrica Semestre Anterior	/(Colaboradores Presenciales Semestre Anterior+Docentes de Planta Presenciales Semestre Anterior+Estudiantes Presenciales Pregrado Semestre Anterior+Estudiantes Presenciales Posgrado Semestre Anterior	))-(Total kWh de Energía Eléctrica Semestre	/(Colaboradores Presenciales Semestre+ Docentes de Planta Presenciales Semestre	+ Estudiantes Presenciales Pregrado Semestre + Estudiantes Presenciales Posgrado Semestre)))/(Total kWh de Energía Eléctrica Semestre Anterior/(Colaboradores Presenciales Semestre Anterior+Docentes de Planta Presenciales Semestre Anterior+Estudiantes Presenciales Pregrado Semestre Anterior+Estudiantes Presenciales Posgrado Semestre Anterior)))*100";Total kWh de Energía Eléctrica Semestre - Total kWh de Energía Eléctrica Semestre Anterior;kWh;;"Colaboradores Presenciales Semestre
Docentes de Planta Presenciales Semestre
Estudiantes Presenciales Pregrado Semestre
Estudiantes Presenciales Posgrado Semestre";Número;;"Colaboradores Presenciales Semestre Anterior	
Docentes de Planta Presenciales Semestre Anterior	
Estudiantes Presenciales Pregrado Semestre Anterior	
Estudiantes Presenciales Posgrado Semestre Anterior";Número;;"Líder Sistema de Gestión Ambiental
";"Líder Sistema de Gestión Ambiental
";0;0- 1;1-99;100;1;1;1;0;0- 1;1-99;100;15/10/2025 22:24;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
220;220;Disminución del Consumo de Agua per Cápita;Gerencia de planeación y gestión;Gestión Ambiental;Disminución del Consumo de Agua per Cápita;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Semestral;1/07/2021;;Multiserie;Campus Bogotá- City campus- Sede Posgrado Cl 85- Campus Medellín- Sede Bienestar-Consultorio Psicologia;Positivo;"(((Total de m3 Semestre Anterior/(Colaboradores Presenciales Semestre Anterior	+Docentes de Planta Presenciales Semestre Anterior	+Estudiantes Presenciales Pregrado Semestre Anterior+Estudiantes Presenciales Posgrado Semestre Anterior))-(Total m3 Semestre	/(Colaboradores Presenciales Semestre	+Docentes de Planta Presenciales Semestre	+ Estudiantes Presenciales Pregrado Semestre+ Estudiantes Presenciales Posgrado Semestre	)))/(Total de m3 Semestre Anterior/(Colaboradores Presenciales Semestre Anterior+Docentes de Planta Presenciales Semestre Anterior+Estudiantes Presenciales Pregrado Semestre Anterior+Estudiantes Presenciales Posgrado Semestre Anterior))))*100";"Total de m3 Semestre Anterior
Total m3 Semestre";m3;;"Colaboradores Presenciales Semestre Anterior
Docentes de Planta Presenciales Semestre Anterior
Estudiantes Presenciales Pregrado Semestre Anterior
Estudiantes Presenciales Posgrado Semestre Anterior";Número;;"Colaboradores Presenciales Semestre	Docentes de Planta Presenciales Semestre
Estudiantes Presenciales Pregrado Semestre
Estudiantes Presenciales Posgrado Semestre";Número;;Líder Sistema de Gestión Ambiental;Líder Sistema de Gestión Ambiental;0;0 - 1;1;100;1;1;1;0;0 - 1;1;100;15/10/2025 22:24;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
221;221;Riesgo de la Calidad del Agua Potable;Gerencia de planeación y gestión;Gestión Ambiental;Riesgo de la Calidad del Agua Potable;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Anual;31/12/2021;;Multiserie;"Campus Bogotá
City Campus
Sede Posgrado-Calle 85
Campus-Medellín
Sede Bienestar - Medellín
Consultorio Psicología - Medellin
";Positivo;(Puntos de Muestreo Sin Riesgos según el indice IRCA / Total de Puntos de Muestreados de Agua Potable) * 100;Puntos de Muestreo Sin Riesgos según el indice IRCA;Número;;Total de Puntos de Muestreados de Agua Potable;Número;;-;-;;Líder Sistema de Gestión Ambiental;Líder Sistema de Gestión Ambiental;0%-90%;90% - 99,9%;100%;110%;100%;100%;100%;0%-90%;90% - 99,9%;100%;110%;15/10/2025 22:24;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
222;222;Calidad de las Aguas Residuales Domesticas;Gerencia de planeación y gestión;Gestión Ambiental;Calidad de las Aguas Residuales Domesticas;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Anual;1/01/2022;;Multiserie;Campus Bogotá;Positivo;(Parámetros que Cumplen con los Niveles Permisibles Exigidos por la Norma / Total Parámetros Exigidos por la Norma) * 100;Parámetros que Cumplen con los Niveles Permisibles Exigidos por la Norma;Número;;Total Parámetros Exigidos por la Norma;Número;;-;-;;Líder Sistema de Gestión Ambiental;Líder Sistema de Gestión Ambiental;0%-79,9%;80%- 89,9%;90% - 100%;100 - 110%;100%;100%;100%;0%-79,9%;80%- 89,9%;90% - 100%;>100 - 110%;15/10/2025 22:24;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
223;223;Registro de Publicidad Exterior Visual;Gerencia de planeación y gestión;Gestión Ambiental;Registro de Publicidad Exterior Visual;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Anual;1/01/2023;;Multiserie;"Bogotá
Medellín";Positivo;(Elementos de PEV con Registro o en Tramite / Total de Elementos de PEV)*100;Elementos de PEV con Registro o en Tramite;Número;;Total de Elementos de PEV;Número;;;;;Líder Sistema de Gestión Ambiental;Líder Sistema de Gestión Ambiental;0%-79,9%;80%  - 99,99%;100%;101%;100%;100%;100%;0%-79,9%;80%  - 99,99%;100%;101%;15/10/2025 22:24;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
224;224;Cumplimiento Nivel de Emisión de Ruido;Gerencia de planeación y gestión;Gestión Ambiental;Dar cumplimiento al 100% de los estándares máximos permisibles de niveles emisión de ruido por fuentes internas, según el Artículo No. 9 de la Resolución No. 627 de 2006.;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Anual;31/01/2022;;Multiserie;"Campus Bogotá
City Campus
Sede Posgrado-Calle 85
Campus-Medellín
Sede Bienestar - Medellín
Consultorio Psicología - Medellin";Positivo;(Puntos que Cumplen con los Niveles de Emisión de Ruido por Fuentes Internas, Permitidos por la Norma / Total de Puntos Medidos) * 100;Puntos que Cumplen con los Niveles de Emisión de Ruido por Fuentes Internas, Permitidos por la Norma;Número;; Total de Puntos Medidos;Número;;-;-;;"Líder Sistema de Gestión Ambiental
";Líder Sistema de Gestión Ambiental;0%-79,9%;80%  - 89,9%;90%-100%;101%;100%;100%;100%;0%-79,9%;80%  - 89,9%;90%-100%;101%;15/10/2025 22:24;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
225;225;Acciones para el Cuidado y Mantenimiento de las Especies de Flora y el Suelo de las Áreas Naturales;Gerencia de planeación y gestión;Gestión Ambiental;Acciones para el Cuidado y Mantenimiento de las Especies de Flora y el Suelo de las Áreas Naturales;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Mensual;1/01/2023;;Multiserie;Campus Bogotá- City campus- Sede Posgrado Cl 85- Campus Medellín- Sede Bienestar Medellín-Consultorio Psicologia;Positivo;Acciones para el Cuidado y Mantenimiento de las Especies de Flora y el Suelo de las Áreas Naturales Ejecutadas;Acciones para el Cuidado y Mantenimiento de las Especies de Flora y el Suelo de las Áreas Naturales Ejecutadas;Número;;;;;;;;"Líder Sistema de Gestión Ambiental
";"Líder Sistema de Gestión Ambiental
";0;0;1;2;6;6;6;0;0;1;2;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
226;226;Generación de Gases de Efecto Invernadero;Gerencia de planeación y gestión;Gestión Ambiental;Generación de Gases de Efecto Invernadero;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Anual;1/01/2018;;Multiserie;"Campus Bogotá
City Campus
Sede Posgrado-Calle 85
Campus-Medellín
Sede Bienestar - Medellín
Consultorio Psicología - Medellin
";Positivo;Toneladas de CO2 equivalente generadas;Toneladas de CO2 equivalente generadas;Número;;;;;;;;"Líder Sistema de Gestión Ambiental
";Líder Sistema de Gestión Ambiental;0; 0 -  0,49;0,5 - 1;1;2;2;2;0; 0 -  0,49;0,5 - 1;>1;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
227;227;Generación de  Gases de Efecto Invernadero per Cápita;Gerencia de planeación y gestión;Gestión Ambiental;Generación de  Gases de Efecto Invernadero per Cápita;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Anual;1/01/2023;;Multiserie;Sedes;Negativo;(tCO2eq / (Colaboradores Presenciales + Docentes de Planta Presenciales + Estudiantes Presenciales de Pregrado + Estudiantes Presenciales de Posgrado));tCO2eq ;Número;;colaboradores presenciales;Número;;docentes de planta;-;;EDGAR CAMILO CHACON MATAJUDÍOS;EDGAR CAMILO CHACON MATAJUDÍOS;0%-50%;51%  - 69,99%;70% -99,9%;100%;0;0;0;;;;;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;;;;;Activo;;;;;;;;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
228;228;Compensación de Gases de Efecto Invernadero;Gerencia de planeación y gestión;Gestión Ambiental;Compensación de Gases de Efecto Invernadero;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Anual;1/01/2018;;Multiserie;"Campus Bogotá
Campus-Medellín
City Campus
Sede Posgrado-Calle 85
Consultorio Psicología - Medellin
Sede Bienestar - Medellín
";Positivo;(Toneladas de CO2 Equivalente Compensadas / Toneladas de CO2 Equivalente Generadas)*100;"Toneladas de CO2 equivalente generadas	";tCO2eq ;;"Toneladas de CO2 Equivalente Compensadas	";tCO2eq ;;-;-;;Lider del Sistema de Gestión Ambiental;Lider del Sistema de Gestión Ambiental;0%-79%;80%  - 89,9%;90% -100%;100%;100%;100%;100%;0%-79%;80%  - 89,9%;90% -100%;100%;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;false;false;false;false;;Pendiente;Resultado;;;;;;Estratégico;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
230;230;Ejecución de Eventos de Formación en Materia Ambiental;Gerencia de planeación y gestión;Gestión Ambiental;Ejecución de Eventos de Formación en Materia Ambiental;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Semestral;1/01/2023;;Serie Única;;Positivo;(Eventos de Formaciones en Materia Ambiental Ejecutados / Eventos de Formaciones en Materia Ambiental Planificados)*100;Eventos de Formaciones en Materia Ambiental Ejecutados;Número;;Eventos de Formaciones en Materia Ambiental Planificados;Número;;-;-;;Lider Sistema de Gestion Ambiental;Lider Sistema de Gestion Ambiental;0%-69,9%;70%  - 89,9%;90% -100%;100%;90%;90%;90%;;;;;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
231;231;Asistencia Eventos de Formación en Materia Ambiental;Gerencia de planeación y gestión;Gestión Ambiental;Contar con una asistencia del 35% de las personas citadas o esperadas a los eventos de formación en materia ambiental.;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Semestral;1/01/2023;;Serie Única;;Positivo;(Personas que Asistieron a los Eventos de Formación en Materia Ambiental /  Total de Personas Citadas o Esperadas en los eventos de Formación en Materia Ambiental)*100;Personas que Asistieron a los Eventos de Formación en Materia Ambiental;Número;;Total de Personas Citadas o Esperadas en los eventos de Formación en Materia Ambiental;Número;;-;-;;Lider Sistema de Gestion Ambiental;Lider Sistema de Gestion Ambiental;24%;25%-34%;35%-44%;45%;35%;35%;35%;;;;;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
232;232;Ejecución de las Comunicaciones en Materia Ambiental;Gerencia de planeación y gestión;Gestión Ambiental;Ejecución de las Comunicaciones en Materia Ambiental;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Semestral;1/01/2023;;Serie Única;;Positivo;(Comunicaciones en Materia Ambiental Ejecutadas / Comunicaciones en Materia Ambiental Planificadas)*100;Comunicaciones en Materia Ambiental Ejecutadas;Número;;Comunicaciones en Materia Ambiental Planificadas;Número;;-;-;;Lider Sistema de Gestion Ambiental;Lider Sistema de Gestion Ambiental;0%-69,9%;70%  - 89,9%;90% -100%;101%;90%;90%;90%;;;;;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
233;233;Impacto de las Comunicaciones Correo Electrónico;Gerencia de planeación y gestión;Gestión Ambiental;Impacto de las Comunicaciones Correo Electrónico;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Trimestral;1/01/2023;;Serie Única;;Positivo;(Correos Electrónicos de Materia Ambiental Abiertos / Total de Correos Electrónicos de Materia Ambiental Enviados)*100;Correos Electrónicos de Materia Ambiental Abiertos;Número;;Total de Correos Electrónicos de Materia Ambiental Enviados;Número;;;;;Lider Sistema de Gestión Ambiental;Lider Sistema de Gestión Ambiental;0%-9,9%;10%  - 19,9%;20%-24%;25%;20%;20%;20%;;;;;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
234;234;Impacto de las Comunicaciones en Materia Ambiental a Través de Redes Sociales - Instagram;Gerencia de planeación y gestión;Gestión Ambiental;Impacto de las Comunicaciones en Materia Ambiental a Través de Redes Sociales - Instagram;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficacia;Trimestral;1/01/2023;;Serie Única;;Positivo;(Visualizaciones de las Publicaciones en Materia Ambiental en Instagram (medido 15 días después de cada campaña)/Publicaciones en Materia Ambiental en Instagram);Visualizaciones de las Publicaciones en Materia Ambiental en Instagram (medido 15 días después de cada campaña);Número;;Publicaciones en Materia Ambiental en Instagram;Número;;;;;"Lider Sistema de Gestión Ambiental
";"Lider Sistema de Gestión Ambiental
";0-3499;3500-3999;4000-4500;4501-5000;4000;4000;4000;;;;;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
235;235;Cumplimiento de Requisitos Legales Ambientales Aplicables;Gerencia de planeación y gestión;Gestión Ambiental;Cumplimiento de Requisitos Legales Ambientales Aplicables;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Estratégico;Eficacia;Anual;1/01/2023;;Serie Única;;Positivo;(Requisitos Legales Ambientales Cumplidos / Requisitos Legales Ambientales Identificados)*100;Requisitos Legales Ambientales Cumplidos;Número;;Requisitos Legales Ambientales Identificados;Número;;-;-;;Lider Sistema de Gestión Ambiental;Lider Sistema de Gestión Ambiental;0%-79,9%;80%  - 99,9%;100%;100%;100%;100%;100%;;;;;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
236;236;Actos Administrativos o Decisiones Judiciales Ambientales;Gerencia de planeación y gestión;Gestión Ambiental;Actos Administrativos o Decisiones Judiciales Ambientales;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Estratégico;Eficacia;Anual;1/01/2023;;Serie Única;;Negativo;Actos Administrativos o Decisiones Judiciales Ambientales Desfavorables en Temas Legales Ambientales;Actos Administrativos o Decisiones Judiciales Ambientales Desfavorables en Temas Legales Ambientales;Número;;;;;;;;Lider Sistema de Gestión Ambiental;Líder Sistema de Gestión Ambiental;2;1;0;0;0;0;0;;;;;15/10/2025 22:25;24/02/2025 16:47;Licec Ximena Silva Goyeneche;Edgar Camilo Chacon Matajudios;;;2024;Activo;;;;;;;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
